,Growth,Rates_Long,Rates_Short,Dollar,Oil,Gas,Gold,Base_Metals,Agri_Index,Volatility
2026-03-02,0.0003983547353176853,0.021706200905148076,0.003353785711144308,0.007888501570040507,0.06281717285497268,0.035327062510450036,0.012216786606203955,-0.018319616141515782,-0.0011529856309651088,0.07955689200142912
2026-03-04,-0.0017612302017702142,0.007905154635774903,0.001392789571159403,0.003964214276646505,0.04815386976732339,-0.014527021040439347,-0.03290263490563572,-0.0067011215805771185,0.0050019649580643755,-0.013526161767891565
2026-03-05,-0.005646704863891072,0.016176467150827767,-0.0019471403134113663,0.005568523544102311,0.0850522121973023,0.029482332546097112,-0.010722313294558417,-0.0174210480237319,0.011102565040622903,0.12293146233401209
2026-03-06,-0.013276795812569242,-0.0031355551691173433,-0.005016757410362338,-0.0033226120828501182,0.12208368261757263,0.06093908973009787,0.015951729627923683,0.000695321931401871,0.011359304763113975,0.24168420088918596
2026-03-09,0.008304161513105202,0.0007259277701867628,0.006442577685556561,0.0019194105011268725,0.04257420299476822,-0.020715700222097455,-0.010609995262454652,0.00755600952315949,-0.005990260310608675,-0.1353000950181722
2026-03-10,-0.0021351198877325173,0.0,0.0005566639288012709,-0.0035289218899390296,-0.11944708342091537,-0.03205125266043052,0.02714331637287626,0.01784327055792545,0.002259938795299954,-0.022352929208792838
2026-03-11,-0.0008376012017449197,0.017408129589024268,0.001390786086939766,0.004047369406738444,0.045536287486201754,0.06258282479913224,-0.011912784794927855,-0.009908505251952748,0.0033821928043429317,-0.028078650395929716
2026-03-12,-0.015227676506708532,0.015446667669898106,0.001388920714826547,0.005139519193620101,0.09719201555224743,0.007478943160091456,-0.009985698539191068,-0.0035924913993112817,0.0018726305480090133,0.12628978254650813
2026-03-13,-0.006059115470564369,0.0028083511789249727,-0.0005548109429960313,0.006216189691811147,0.031129171869220817,-0.03154964331238841,-0.012373393624492413,-0.01888576391612118,0.0,-0.0036643597696923713
2026-03-16,0.010130883162251969,-0.015169208759649111,0.0005551189290524672,-0.0064766991024894915,-0.0527808644797384,-0.034493784288375795,-0.011578426521523966,0.01329953876674872,-0.011214924749927024,-0.13534388499059757
2026-03-17,0.0024942548757938,-0.004265319891647246,0.0,-0.0013037534310660348,0.02898394742751509,0.0033079690562181074,0.0014016820184221679,-0.011052608218068527,0.006427223871091181,-0.048489977820074914
2026-03-18,-0.013607567880073446,0.013564893256907684,0.0013869281541984968,0.005121455085943749,0.0011433386487715858,0.010550631365100038,-0.02221557641596683,-0.030123134983010336,0.010894027011122409,0.12159138181989015
2026-03-19,-0.002748797741878972,0.005165605473495205,0.0005540425258183657,-0.008592197146793823,-0.0018687739383937974,0.032952636302693517,-0.059142255016843004,-0.021786066842027774,0.0022296345701449116,-0.041052239154301895
2026-03-20,-0.015138182356779217,0.02569485006974892,0.0016611411906644058,0.004232572354498032,0.02267526855643509,-0.02242573065206055,-0.006586017710874081,-0.01665744091076682,-0.004449348718572166,0.11305075981208423
2026-03-23,0.011453200463990454,-0.012981026202262824,-0.001658386376744092,-0.007024631880762522,-0.10364119683721551,-0.06591276067835983,-0.036386269963426976,0.018156226752237048,-0.0003724479977563755,-0.023525057952272554
2026-03-24,-0.0037425745042546366,0.013382576432296567,0.002214810915980081,0.0048509688907283355,0.04788382335436259,0.017986871391609816,-0.0010899600059736114,-0.003125236139374765,0.0018628627710990386,0.03059277843515873
2026-03-25,0.005419124381509377,-0.014571977870935227,0.0,0.0017097271288699645,-0.02198157891540986,0.0030580442693790566,0.03420998947142473,0.019640326291151533,0.002603186924993617,-0.06011134669284157
2026-03-27,-0.03383695262244424,0.025878000642099552,-0.0035910976343870304,0.005522119078151588,0.10318865950304357,0.04844177865757904,-0.012703812732145048,-0.011213564840412249,0.007789354560558515,0.22581916030726923
2026-03-30,-0.003945748828622642,-0.022072082956776984,-0.0024951656949584455,0.003594614127474971,0.03251704018081458,-0.06720515113542325,0.0075690115761353205,0.0016462089832387505,-0.0018402369127769047,-0.014170648551379394
2026-04-01,0.03650848422240904,-0.005297153451292891,0.0019455167831967657,-0.008556368441679285,-0.026827319017490026,-0.023553888543322854,0.05682726365720292,0.02702707174257335,-0.000737479983213607,-0.19830119483145292
2026-04-02,0.0011208758485563575,-0.0013891098512972544,0.0005548109429960313,0.0038133190928180127,0.11406310283321663,-0.006739997647107199,-0.02753390824861668,-0.010846349486870133,0.0022140024021330973,-0.027302365578560805
2026-04-06,0.0044267825126402816,0.005100819600449613,0.004435761992563236,-0.0004998042884474252,0.007799916975443688,0.003928627353542602,0.0011393754030957215,0.0036850090820204073,0.004418293074653024,0.012568044680059565
2026-04-07,0.0007592481161695641,0.001845420284377619,-0.0022080864503289943,-0.0034007197026322267,0.0048037831913605444,0.02098889169630791,6.44848353685834e-05,-0.006984872386811114,-0.009897377234885707,0.06661152690399286
2026-04-08,0.025081414644149813,-0.01197330107134098,-0.004149406601549943,-0.005118447805645521,-0.1641433712886997,-0.050871050267942586,0.019840651995058467,0.03877719496245979,-0.0051832428160714095,-0.18386344627110762
2026-04-09,0.006170023529293189,0.0004661691750715846,-0.0033332905062911644,-0.003127182156590469,0.03664864898063014,-0.019823752302349784,0.008990461166964892,-0.0019966805609978877,0.0,-0.07366925270736524
2026-04-10,-0.0011385210916523558,0.005590423892994689,0.0013934994258484323,-0.0017202810106283772,-0.013282957139829188,-0.008239727999234225,-0.0063228353853806984,0.021311750120080353,0.0007442705541653716,-0.013340186348648642
2026-04-13,0.010173274948748201,-0.004632842560340578,0.0027831869311845114,-0.0028383048653417564,0.025991530953323627,-0.00793047901515842,-0.0040950041789837854,0.017971168186445396,0.0014875759180099646,-0.005720161498773413
2026-04-15,0.019852627309611792,-0.003490776524386341,0.0024979359223751274,-0.0031514199383211317,-0.0786233424663273,-0.006471335271962753,0.012145769830119946,0.01606429003445431,0.00891198545853844,-0.04968623019043461
2026-04-16,0.0026099558353673835,0.006305453059324506,-0.0005537357326744763,0.001631691475555641,0.03724396419959519,0.014176314474301233,-0.0030416870117186967,-0.0009057707112199997,-0.0022082983354398955,-0.012658202601573132
2026-04-17,0.012040463669150903,-0.014620608483606912,-0.0027700805412326224,-0.0012217750467380384,-0.11447886458755663,0.01020020765023677,0.015087599111024863,0.006099019420354956,-0.007008503496125695,-0.02564108016318145
2026-04-20,-0.002374372617670484,0.0009421071823516591,-0.0005555153040227578,-0.0005096373408860488,0.06869412332795921,0.005609523689792395,-0.010499011646637357,-0.011059247262121819,0.0026002858330547163,0.07951952708227816
2026-04-21,-0.006348217959672997,0.009882309857536686,0.0,0.003671602235050697,0.02812182374625838,0.002975134155896786,-0.022510754611198003,-0.00571564720337292,0.006669148080853171,0.03338628154465928
2026-04-22,0.010460084168953943,0.00046606056943154783,-0.0008338023733979183,0.0018290079167078144,0.009009029152271086,0.009269505636384956,0.007257810821773569,0.019745022627418285,-0.0014722456906521852,-0.029743585831079722
2026-04-23,-0.004132868267081369,0.0067535641466442975,0.0,0.0021301016499426506,0.03108863401582318,-0.03967663712419178,-0.0057897310816165115,-0.007271221396587535,0.009952099746251664,0.02061307547969271
2026-04-24,0.007973689797975636,-0.0030071736252021974,-0.0005563542264716004,-0.0029352318478717,-0.0151277722621318,-0.034812577373165454,0.0036555454027040746,-0.008558973858681207,-0.0003649718620825082,-0.03107200404267052
2026-04-27,0.0012323767534654362,0.006032487989179991,-0.0008349627149963901,-0.000304525212123985,0.020868656661653384,0.010701526115150184,-0.009931580857529543,-0.0009130638024508198,0.006571752799812369,-0.03687860291140321
2026-04-28,-0.004894172187521972,0.004151320578305917,0.0,0.001421602202236194,0.03694093034276702,0.0035294365140399186,-0.01794496815164226,-0.017198386043330016,0.01414578868209615,-0.010543869546671303
2026-04-29,-0.0003991720531409948,0.014699156718869677,0.0,0.00304193281290166,0.06954865332750537,0.03438845588240769,-0.010083808055646348,-0.006086778312693886,0.005364861616258265,0.054963519149170637
2026-04-30,0.010238239941821936,-0.006337789353688117,-0.0013927231592972822,-0.00849167360937464,-0.01693485783221116,0.04533429625493701,0.01529085563088639,0.008080315324946907,-0.002845959515084262,-0.10207337218538048
2026-05-04,-0.0011457559212064705,0.012756317630907787,0.0013946655422976129,0.00397633954289911,0.012848562653870355,0.03614027629155103,-0.020629768193652587,-0.022105980315138996,0.009275783892709999,0.0828893769372745
2026-05-05,0.008120017337603702,-0.0067476853664192316,0.002785512730456574,0.00010157546568989595,-0.03899644425186555,-0.02755493315215629,0.008031818716119021,0.02553921683180005,0.002827851577132501,-0.04975405736520189
2026-05-06,0.014588330317794274,-0.013586943904577264,0.0,-0.004671067203358303,-0.07030404857746886,-0.02080347400142979,0.027679025212324904,0.03255932141649609,-0.010927083684196037,0.0005753871901450491
2026-05-07,-0.003803095327784889,0.008264520709686085,-0.0005555153040227578,0.002346494233938179,-0.002839758805860182,0.014285726761830375,0.0038232133785665035,-0.0014666055075955864,-0.009265867207068568,-0.01782630689032183
2026-05-08,0.008425703533400997,-0.006375308174456418,-0.0008338023733979183,-0.004173065263199716,0.006433927075829571,-0.00433372469913107,0.0043831862020387025,0.019828643675917634,0.006115110825877901,0.006440316794081857
2026-05-11,0.0018799566475542484,0.010540789519547289,0.001390786086939766,0.0010221392810589869,0.02777197208898463,0.05549514618855422,-0.0003600769143322635,0.026324173110276128,0.012870955280277041,0.0692262123175218
2026-05-12,-0.0016026088601545085,0.012018134950326775,0.0008333391834189907,0.0035736008310851552,0.04190884697808839,-0.023024106083974982,-0.008710046401565918,0.011148406210697237,0.008471576836021733,-0.021218683757119994
2026-05-13,0.005849246488426552,0.0040331899189163245,-0.0008326453074584128,0.0019330800654844271,-0.01135255097518939,0.007386615316519851,0.004297096211008045,0.02320737357142799,0.005600274732977972,-0.006670313141271755
2026-05-14,0.007655604577358366,-0.0044632852409906,-0.0033332905062911644,0.0040616763083833884,0.001484869638324282,0.010474850045623318,-0.004172275122156011,-0.010247884899679871,-0.01670725895872971,-0.0341354550477867
2026-05-15,-0.012363320128051747,0.030038068943107232,0.0,0.003944168694189232,0.0420085013039424,0.02280579942061145,-0.02614315436089598,-0.04811571819334659,-0.014867259337838723,0.06778679378787822
2026-05-18,-0.0007356678561787344,0.006093657463622559,-0.005574130601150418,-0.0030220150348341246,0.030734258674256942,0.021621584613624956,-0.000724308536144358,0.003279165935056172,0.01329503558202405,-0.03309824201035161
2026-05-19,-0.006678320788135905,0.009517557983210967,0.0019618748119396567,0.003334362200509533,-0.008190750865521235,0.029761955915426075,-0.01014831308347064,-0.017059929354809378,0.0028368766504145437,0.01346800085456068
2026-05-20,0.010792026370445518,-0.02035564472227991,-0.0050350001803978195,-0.0019134182836552105,-0.08824343326587436,-0.035324383627886924,0.0055477888918964435,0.02035688612417008,-0.010961858761107002,-0.03432995294678509
2026-05-21,0.0017153304306989359,0.0030621038676896806,0.007028421680366437,0.0008072024070426842,-0.019438261964021653,0.004660432491627287,0.0018758414508805998,-0.005325521608140038,-0.012870887087617633,-0.03899084199268488
2026-05-22,0.0037269732409066503,-0.006105512023398041,0.000837526791305887,0.001310588267146695,0.0025947068392238037,-0.036779266651915,-0.0041411087484714,0.013584791203699487,-0.0018109794749672226,-0.003579920353401156
2026-05-26,0.006108260424063872,-0.01426065291120171,-0.0008368259271722689,-0.001510285202776962,-0.02805382119336841,-0.004471968061260823,-0.004556535646151327,0.0029959087642548177,-0.003265607922057767,0.01856284142395559
2026-05-27,0.00016487914469087706,-0.0026708399380886982,0.000837526791305887,0.00040335702597471546,-0.05549045817809506,0.050449172685898214,-0.011754489265765167,-0.008803683722559241,0.0,-0.042328001391321646
2026-05-29,0.007938475870548523,-0.006248578054763976,0.0008368259271722689,-0.003023842607919436,-0.014884976209761924,0.08223684313719959,0.025407532321529036,0.008643949957281238,-0.008008712007777197,-0.059545805168036314
2026-06-01,0.0026252961308912415,0.00494045264513443,0.00891856909251354,0.00293189035887087,0.054945089494299326,-0.03373862076662082,-0.018704046636881966,0.025866850898241367,-0.0003669808763976379,0.04765010161736205
2026-06-02,0.0012920889411551784,-0.0044692695760304435,-0.0005524461615266096,0.00020165597859223006,0.017361093864397548,-0.0037747234599389,0.003105984478260826,0.019236622028355965,-0.004405247169348314,-0.017445407639044563
2026-06-03,-0.007372041104846239,0.00808086473323022,0.0013819447153580189,0.0031243454422480443,0.024104036426452202,0.01484052116026957,-0.011672696354244283,-0.02534024352219988,-0.009587028791890884,0.01838928343441748
2026-06-04,0.004054961568363158,-0.0031173320903643553,-0.0008280488706112754,-0.0012056175892615206,-0.031035157589273332,0.03795892331237449,0.008812767970283408,0.0046289477018301994,-0.006329116620661157,-0.04109588227644323
2026-06-05,-0.026445361894386843,0.01317836392780869,0.0013812471267926618,0.006639130956660466,-0.02687016310618695,-0.032074303122354375,-0.030988809393572514,-0.038012584370184954,-0.01086552677873831,0.3967532962143463
2026-06-08,0.0029781310549599205,0.0035273967454600985,0.0008275919947131616,-0.00019982655268702132,0.00839410347410463,-0.02539486368571342,-0.00027672760265518015,0.010537236767017566,-0.002651503630139662,-0.12040911785348352
2026-06-09,-0.0025763939780845124,-0.005272444553015454,0.00192942928388673,-0.001399294206677948,-0.033954063525695966,-0.0022243308919484006,-0.017504994131142815,-0.004265807156949242,-0.0018989455831912583,0.05021145661250648
2026-06-10,-0.016199450298948426,0.003091859395377261,0.0,0.0004002931104682972,0.020748320797886022,0.014331158080244544,-0.0356337569688967,-0.008488647454472531,0.0019025584381340277,0.11826866506623457
2026-06-11,0.017518885564244746,-0.01739321870763899,-0.0033012610604740145,-0.0009004136131912643,-0.025769185008116646,-0.030769246892211943,-0.004357174829210941,0.0016002163432060623,-0.001139410813993047,-0.12511246018023325
2026-06-12,0.0050255138730570525,0.005377586558555025,-0.001380037579717719,-0.001101548264362373,-0.03226544134756104,0.010689988180246024,0.030486749060769203,0.02740057689755515,-0.002281348581099407,-0.09053498871043908
2026-06-15,0.016528391294663436,-0.004011617100717402,0.0,-0.0012030350534539824,-0.04865689664300343,0.0086539069929088,0.026809015421115134,0.008086470030260084,0.0053353426398474735,-0.08371037990327757
2026-06-16,-0.005684179609759754,-0.009174287454391528,0.003316772753488184,-0.0009033056345641999,-0.05820429657265869,0.029234193026616673,0.0006700328890365537,0.0010026636678703849,0.010614127958803676,0.012962905838441063
2026-06-17,-0.012148282108228825,0.00790421129701313,0.004683184410394059,0.00552537087909033,0.009730412019390844,-0.029021333346484712,0.006465169048318842,-0.0011557551248237985,0.006751699407577139,0.12370510088491216
2026-06-18,0.010846212235623431,-0.0026886864369792818,0.003016155130147302,0.007593187771381293,-0.00247431226905781,0.02798094106884008,-0.030925189315546997,-0.0165085780291776,-0.00782417997866669,-0.11062911369007722
2026-06-22,-0.003705051979052687,0.013030691556329632,0.006014235766123921,0.0016856536590721394,-0.023237582438049742,0.006186198787111019,-0.009990339797088299,-0.002823695916345348,0.0007510498833638302,0.0536586029624615
2026-06-23,-0.014362785193208105,-0.00354841309137488,0.0027173886635465383,0.0038606912690859474,-0.02151831885750377,-0.032585289243950766,-0.012434539614603501,-0.03390235974562783,-0.0018761440066130675,0.1278934604545825
2026-06-24,-0.0009829319733113406,-0.02025374571345362,0.0,0.0019721619270280932,-0.03920233277520613,0.023514420081101717,-0.033802236571496835,-0.03224229944070056,-0.0015037937952515623,-0.044125224240688765
2026-06-25,-9.92061187945481e-05,-0.0022716383819469943,-0.0027100244737636725,-0.0017714821778817003,0.02246235304683375,0.037876429891576135,0.010074418133964924,0.02145382141304597,0.013554240120116967,0.013955997884818938
2026-06-29,0.011272857831158944,-0.00409838913297722,0.0,-0.0031548821242376457,-0.016268050594174133,-0.04845945079712255,-0.002034474921690843,0.004447730972249042,-0.015230306324299003,-0.06564318746339792
2026-06-30,0.007920198981480553,0.010059476004593115,0.014130446965504806,0.0007912355906611879,-0.017667844522968212,0.02955048766380597,0.00014913196637333925,0.01558019998460991,0.006035452509645545,-0.06798860518563254
2026-07-01,-0.0021508346187620875,0.012901693192755914,-0.008574508007752835,0.00197644968294175,-0.01323738372583183,-0.016793913024613638,0.011285427822333993,-0.011142550321430966,0.007124129490591935,0.008510600799718215
2026-07-02,1.3702513856905796e-06,0.0022346880659112056,-0.008648666064176469,-0.005227327966144446,0.001603975027917759,-0.007453394166104688,0.010913685311181531,-0.0014697190682694261,-0.004467640971949627,-0.026522033153145053
2026-07-06,0.00724150765029874,-0.0013378019583175638,0.005997839282867012,-9.916851249203162e-05,-0.0020381334207676405,0.015331597264184094,0.010309504785220192,0.010385138121736581,0.029917769306537556,-0.035913308817702494
2026-07-07,-0.0044551096782159405,0.011163141968226986,0.0094850533521329,0.002875566880665481,0.027571105842568944,0.006163396009379873,-0.002358617780177652,-0.0010520827665200239,0.0003630472476696678,0.035966568845119395
2026-07-08,-0.002817238676629863,0.008831963694255318,-0.0005368738503903625,-0.0008898194426906203,0.04372507232977707,-0.016232836144810414,-0.017948014823829794,-0.018958129967037496,0.0025408930711940947,0.0477371666352322
2026-07-09,0.008142795337428232,-0.006565930072020221,-0.011012658406185594,-0.0010885760220632479,-0.01958643740155175,-0.0622664433113046,0.01466511010946947,0.026509215766900462,0.003258444696041307,-0.06272186330585061
2026-07-10,0.004208843399813977,0.006609326447296393,0.003530693025582954,0.00029719416060336457,-0.009295201885755944,-0.023904390669569953,-0.006415532700693172,0.002976645337507078,0.0021653329221738016,-0.05113638963471623
2026-07-13,-0.007927023147980106,0.008754747368655114,0.008930985917946721,0.0030701946602551544,0.09424443890779477,-0.014625844216654693,-0.026095878538004547,-8.024419325403098e-05,-0.001800545321748448,0.14171657699822537
2026-07-14,0.0037589783811964317,-0.005207239482321824,-0.0075106970194159794,-0.003356993897990934,0.015357012511074464,0.002416282120359936,0.01603705220321494,0.015562349616128124,-0.0032467588317915963,-0.03846152991147278
2026-07-15,0.003819144358387927,-0.008724091934619316,-0.0032432658834293804,-0.004359049244739843,0.003277062619503779,0.006887045669554226,-0.004210705780465451,-0.00576618918668903,0.012667404708673002,-0.05030302567915479
2026-07-16,-0.005101405539945647,0.0052804599794618046,0.002440364162403119,0.0022885906162546377,-0.008165848471595516,-0.0225718140155714,-0.01444112323040303,0.0003972443380748647,-0.013938505933844825,0.06764514746531392
2026-07-17,-0.010098540030789804,-0.006128229230839444,0.002704893262382546,0.00019851724808894744,0.04483851871264899,0.01854442706589743,0.006799441201228662,-0.01207119021235692,0.009061254027450616,0.12193669882519642
2026-07-20,-0.0019322546744660052,0.012552336843405065,-0.0005395450366391108,0.0023821127917571516,0.00897085116169083,-0.017519793205668432,-0.0005980766997166764,0.012700964445349072,0.0064655281677161724,-0.006393225162856231
2026-07-21,0.008856366018608064,0.006524517757206194,0.006747664205732029,0.001881398608033935,0.020185032289030014,0.0017482918266857883,0.015160972517727744,0.03365619577954826,0.0046395131564169745,-0.08579090692741875
2026-07-22,-0.0013636917526039793,0.006266266994408021,0.004021411905869465,-0.00039534409376051904,0.022612155059912098,0.020942388335015272,0.01861899802737299,-0.009215165310745732,0.002841915623096325,-0.024046912947709553
2026-07-23,-0.012089697334330851,0.009877604289056485,0.01468626660558403,0.0028673217053334366,0.06172982261108917,-0.003076944645888924,-0.02418669537473339,-0.022632209029555428,0.00035424119886617866,0.12379816399347465
2026-07-24,0.0004967638835191579,-0.005103161279241597,0.0013158196062266203,0.00039436966782013805,-0.031239882921610285,-0.015432043752590885,0.005189541712353307,0.0023791187519677237,0.0,-0.006417156916443623
2026-07-27,0.0001619264104413265,-0.00812141646014597,-0.002102532268434598,0.00039421420169638566,-0.07501956255061493,-0.03622434332540514,0.0016963079403320425,0.003006337482545751,-0.021954636576125508,0.004843926423974798
2026-07-28,0.002104307328987254,-0.007972355978424495,-0.00974451976331192,-0.00128071007857955,-0.04055197251386189,-0.037947242715373086,-0.00937537149880352,-0.002681842208654861,0.007965217475373487,-0.024638510441431172
2026-07-29,-0.015161289750108109,0.0039096710527950496,-0.027127659136000237,-0.0057209924775432075,0.06560682321588307,0.023666403140390146,-0.00039642683568941184,-0.007671632526146999,-0.012571852713772036,0.13454150939680853
2026-07-30,0.016604359135647728,0.008870594427732081,0.004647337337653212,-0.00783731043263658,-0.010300766706282993,0.012110089367160848,0.01620942009959858,0.027257512513032545,-0.00036377697217526705,-0.17279766317478462
2026-07-31,0.00700361981598796,0.01758519769874689,0.0019047536253735675,-0.0020997808217881886,0.0129202282374683,-0.00398836780086953,-0.012438720710539086,-0.0013189695433906135,0.0010917280620545977,-0.064365147551105
2026-08-03,0.01479091100582064,-0.012434144716915507,0.004888681767330594,0.0016031666114466603,-0.0511397416404199,0.012377109629064353,-0.0038033504020532627,0.012119339688692499,0.010178141923515627,-0.008130088574218153
2026-08-04,0.01789619360979544,-0.012590699294024565,0.008108100271120522,-0.0007002770654795931,-0.056883244997969706,-0.035598698565433406,0.015296118183988794,0.016042415522081743,-0.004677979986772773,0.040353112054028806
2026-08-05,-0.0016764921193257454,-0.0021611740561828796,-0.0013405132480830417,-0.00200217188371421,-0.0072587494619298365,0.0022371521762185598,0.03672410654150715,0.012767218100344424,-0.0010846235289591055,-0.0418181563868667
